id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,pymnt_plan,purpose
sdv-id-oiDsHV,13848.0,14003.0,14957.818628762114, 60 months,30.99,555.86,G,G3,10+ years,RENT,36426.13,Not Verified,Charged Off,n,debt_consolidation
sdv-id-dsRiky,11749.0,15564.0,15422.458551817874, 36 months,13.82,344.19,A,A3,8 years,MORTGAGE,72519.29,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-lBpryB,19043.0,20744.0,20844.097527816815, 36 months,13.32,620.55,B,B5,6 years,MORTGAGE,120196.11,Verified,Late (31-120 days),y,debt_consolidation
sdv-id-JIawEf,7438.0,9807.0,6620.245844237053, 60 months,18.24,277.04,E,E4,7 years,RENT,42480.93,Verified,Fully Paid,n,small_business
sdv-id-ftpPSd,11405.0,9646.0,11415.761498442484, 36 months,10.54,510.76,B,B3,3 years,RENT,57137.91,Not Verified,Charged Off,n,debt_consolidation
sdv-id-QjGebV,15339.0,15497.0,16447.602673691268, 60 months,16.67,298.24,C,C5,4 years,MORTGAGE,60631.22,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-uEscXa,20860.0,20033.0,32462.07565312278, 60 months,25.09,670.12,F,F1,10+ years,OWN,63802.4,Verified,Charged Off,n,debt_consolidation
sdv-id-XUPAfH,6462.0,5858.0,6901.144126558526, 36 months,14.37,190.61,C,C2,8 years,NONE,35580.6,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-qJSbWD,29919.0,28336.0,28624.570774385607, 36 months,9.97,848.27,A,B1,2 years,RENT,39872.74,Not Verified,Charged Off,n,debt_consolidation
sdv-id-mAbSrp,8724.0,5720.0,7720.102536301891, 36 months,10.08,249.18,B,B1,10+ years,MORTGAGE,52444.94,Verified,Fully Paid,n,debt_consolidation
sdv-id-jtzJFq,15122.0,14799.0,24356.28457502286, 36 months,12.66,454.83,C,C5,10+ years,MORTGAGE,56323.47,Source Verified,Charged Off,n,debt_consolidation
sdv-id-KxxkjP,6742.0,10275.0,11751.394174338595, 36 months,12.56,233.43,B,B5,10+ years,RENT,35088.15,Source Verified,Fully Paid,n,home_improvement
sdv-id-qBhxUn,28175.0,29155.0,28444.984338361963, 60 months,14.35,803.3,C,C2,2 years,MORTGAGE,80672.3,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-hncPmr,9893.0,10085.0,10107.523698642533, 36 months,11.88,327.6,C,C2,3 years,MORTGAGE,79315.94,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-raCdTz,19820.0,19957.0,19326.512878124664, 36 months,8.05,663.08,A,A5,10+ years,MORTGAGE,62315.27,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-MQRrTx,11415.0,10288.0,14447.784289780679, 60 months,18.69,271.53,C,C5,< 1 year,RENT,25623.81,Not Verified,Charged Off,n,debt_consolidation
sdv-id-bbysOO,17815.0,17818.0,19010.069608947495, 60 months,18.46,668.5,F,E4,2 years,MORTGAGE,86935.13,Not Verified,Late (31-120 days),n,debt_consolidation
sdv-id-jaoTFR,15788.0,15697.0,14648.54799174625, 60 months,14.68,304.35,C,C1,4 years,OWN,51786.34,Verified,Fully Paid,n,credit_card
sdv-id-jDJHav,7023.0,5491.0,5984.4300950501965, 36 months,10.09,303.62,B,B1,10+ years,MORTGAGE,62310.19,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-qPuvls,35010.0,35642.0,40000.0, 36 months,17.15,866.35,A,A3,10+ years,RENT,132668.62,Source Verified,Fully Paid,n,vacation
sdv-id-xrVCJL,13117.0,12232.0,12700.541671409885, 60 months,16.83,305.57,D,D3,< 1 year,RENT,41405.59,Not Verified,Charged Off,n,credit_card
sdv-id-URqxCa,31280.0,31644.0,29650.841105968942, 60 months,16.64,792.31,C,C4,3 years,MORTGAGE,69313.31,Verified,Fully Paid,n,debt_consolidation
sdv-id-VhXdtO,11939.0,9590.0,11681.372469717195, 60 months,18.69,381.7,D,E4,7 years,OWN,45493.51,Verified,Charged Off,n,wedding
sdv-id-JScgjr,19839.0,19384.0,19584.52251334055, 36 months,14.57,635.99,C,C5,10+ years,OWN,66347.29,Source Verified,Charged Off,n,debt_consolidation
sdv-id-yDygiN,20345.0,20174.0,5692.520948978891, 60 months,23.99,283.9,F,F4,10+ years,MORTGAGE,53648.02,Verified,Late (31-120 days),n,debt_consolidation
sdv-id-YMWqmZ,11867.0,11047.0,11570.76666647722, 60 months,12.96,375.32,B,F2,10+ years,OWN,40868.45,Not Verified,Fully Paid,n,credit_card
sdv-id-SynOTX,34976.0,34512.0,32995.792612612815, 36 months,12.07,868.99,C,C3,10+ years,MORTGAGE,111749.23,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-RSefbe,12031.0,12145.0,11948.691808515894, 60 months,14.27,317.47,C,C3,8 years,MORTGAGE,35108.04,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-bQziCa,4939.0,3907.0,6328.0714901173305, 36 months,6.47,135.49,A,A1,< 1 year,RENT,32059.84,Not Verified,Current,n,debt_consolidation
sdv-id-livviJ,9958.0,9450.0,6530.797774639704, 36 months,12.67,294.66,C,C3,2 years,OWN,51684.28,Verified,Charged Off,n,vacation
sdv-id-ujPcjV,23888.0,24425.0,24691.208664325073, 60 months,19.35,632.75,D,E3,10+ years,OWN,88900.94,Not Verified,Charged Off,n,small_business
sdv-id-zPQmiy,19233.0,19973.0,20042.694627807432, 36 months,10.18,480.79,B,B3,5 years,MORTGAGE,59034.42,Source Verified,Fully Paid,n,credit_card
sdv-id-tQpRet,6405.0,7364.0,4872.060388507034, 36 months,19.57,242.58,C,D3,10+ years,RENT,39724.33,Not Verified,Fully Paid,n,credit_card
sdv-id-mOqNVy,15139.0,15381.0,15434.045529821404, 36 months,7.99,470.19,A,A4,10+ years,MORTGAGE,85198.53,Not Verified,Late (31-120 days),n,debt_consolidation
sdv-id-KWBBig,22000.0,19389.0,20727.611427368636, 60 months,14.24,343.62,C,C5,10+ years,MORTGAGE,54646.39,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-LznSTn,21292.0,19577.0,20387.98234410987, 60 months,15.25,409.27,C,C1,< 1 year,OWN,49837.15,Source Verified,Fully Paid,n,home_improvement
sdv-id-oZtfME,27890.0,29424.0,32878.90953126918, 36 months,17.99,151.36,D,D3,10+ years,MORTGAGE,64516.49,Verified,Current,n,debt_consolidation
sdv-id-nCQMvQ,7379.0,4789.0,3070.5726627221734, 36 months,11.6,123.06,C,C1,1 year,RENT,52488.12,Source Verified,Fully Paid,n,other
sdv-id-xCGcRi,5543.0,10063.0,7722.46744532932, 36 months,5.85,353.44,A,A1,2 years,RENT,52057.9,Not Verified,Current,n,debt_consolidation
sdv-id-HBepfn,9898.0,8459.0,10161.34568753254, 36 months,17.11,329.06,A,A2,3 years,OWN,79162.41,Not Verified,Current,n,debt_consolidation
sdv-id-fHJyXB,38936.0,39334.0,36627.808590651, 36 months,9.76,890.36,B,B1,6 years,OWN,117016.58,Not Verified,Fully Paid,n,credit_card
sdv-id-YAlepH,19560.0,19064.0,19159.600021116905, 36 months,11.44,412.49,B,B4,10+ years,MORTGAGE,91842.24,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-odYiUg,9861.0,9723.0,9687.901324105558, 36 months,12.57,288.16,B,B5,1 year,RENT,63152.16,Verified,Fully Paid,n,debt_consolidation
sdv-id-nwzLmD,19454.0,19589.0,19527.960121296754, 60 months,11.05,514.52,B,B2,< 1 year,RENT,51750.7,Not Verified,Late (31-120 days),y,debt_consolidation
sdv-id-hIFqgH,8370.0,5489.0,10944.914942008576, 36 months,13.27,124.56,C,C2,4 years,RENT,76228.83,Verified,Fully Paid,n,medical
sdv-id-dZLQBb,15435.0,15345.0,14746.876189788636, 36 months,13.6,298.94,B,B4,8 years,MORTGAGE,74976.1,Verified,Fully Paid,n,home_improvement
sdv-id-pSKPyY,3220.0,4840.0,5687.167353958747, 36 months,19.2,297.65,D,D3,1 year,OWN,61339.73,Source Verified,Fully Paid,n,other
sdv-id-VFmWao,4083.0,5701.0,4826.833551622074, 36 months,18.22,218.49,D,D5,10+ years,MORTGAGE,59447.72,Verified,Charged Off,n,major_purchase
sdv-id-dqRRJN,19704.0,19733.0,18654.046355608065, 36 months,10.81,541.96,B,B4,1 year,RENT,63371.55,Source Verified,Current,n,debt_consolidation
sdv-id-YPAFtQ,28124.0,29645.0,29493.810886649422, 36 months,25.42,1020.08,E,E5,10+ years,MORTGAGE,53789.36,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-NaTPJs,29675.0,29405.0,30559.383919690907, 60 months,30.33,699.95,F,F2,10+ years,MORTGAGE,81526.92,Verified,Charged Off,n,debt_consolidation
sdv-id-IKtxUG,17884.0,19209.0,18705.575765796053, 60 months,14.54,635.59,C,C3,5 years,ANY,36916.87,Source Verified,Current,n,debt_consolidation
sdv-id-dqwFWm,7199.0,9467.0,8267.79972715059, 36 months,7.68,219.44,A,A4,< 1 year,OWN,120468.84,Source Verified,Current,n,home_improvement
sdv-id-UCXhLR,8636.0,10293.0,9948.200081210716, 36 months,14.74,343.18,C,C2,2 years,RENT,87069.25,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-uiaMml,9745.0,8131.0,9871.893796734441, 36 months,18.68,279.29,D,D4,2 years,RENT,64438.98,Source Verified,Charged Off,n,debt_consolidation
sdv-id-SiAeaC,15559.0,15196.0,14939.24181325031, 36 months,10.52,475.48,B,B1,3 years,RENT,54245.66,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-dxFHEj,11487.0,10524.0,11792.362279053852, 60 months,30.28,269.85,F,F1,7 years,OWN,30571.43,Not Verified,Charged Off,n,debt_consolidation
sdv-id-xwUoYs,9952.0,8245.0,10079.301968431055, 36 months,9.71,266.5,B,B2,8 years,OWN,44492.45,Source Verified,Current,n,moving
sdv-id-IIbosH,18573.0,20089.0,20831.536689021246, 60 months,13.39,423.5,C,C2,10+ years,RENT,73093.53,Source Verified,Current,n,other
sdv-id-gCHOCo,9465.0,4981.0,8717.551442297692, 36 months,21.32,36.71,D,D1,8 years,RENT,38623.78,Verified,Fully Paid,n,debt_consolidation
sdv-id-JEQBMj,15169.0,15927.0,14996.461125317002, 60 months,13.79,466.6,C,C4,7 years,MORTGAGE,454454.93,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-yjWbUu,9881.0,9842.0,9850.7769749493, 36 months,12.52,456.01,B,B3,10+ years,MORTGAGE,79072.7,Not Verified,Fully Paid,n,credit_card
sdv-id-tGMpyn,14968.0,15093.0,15382.094581309184, 60 months,19.08,272.24,C,C5,10+ years,MORTGAGE,44106.34,Not Verified,Charged Off,n,debt_consolidation
sdv-id-RdVxAX,11951.0,11153.0,12373.686130354985, 36 months,16.84,434.49,D,D3,4 years,RENT,37312.53,Not Verified,Charged Off,n,medical
sdv-id-CeVslT,6530.0,7953.0,6274.619861052705, 36 months,10.61,528.93,B,B1,< 1 year,OWN,61613.15,Source Verified,Current,n,debt_consolidation
sdv-id-tHeOoh,28095.0,40000.0,38294.262694697914, 36 months,10.71,1390.23,B,B1,10+ years,MORTGAGE,358089.05,Verified,Current,n,debt_consolidation
sdv-id-mxCAHn,2657.0,5832.0,7486.587560118356, 36 months,6.88,72.74,A,A4,10+ years,OWN,55578.08,Source Verified,Fully Paid,n,home_improvement
sdv-id-WhZHVt,19812.0,24658.0,21103.524075078294, 60 months,26.32,434.77,F,F4,8 years,OWN,74600.68,Not Verified,Charged Off,n,debt_consolidation
sdv-id-XHLNsw,27856.0,29168.0,26872.55699162789, 60 months,18.79,839.55,D,D1,10+ years,RENT,66731.62,Not Verified,Fully Paid,n,other
sdv-id-irmXOb,1924.0,2463.0,1926.4516737637193, 36 months,8.68,100.44,A,G2,10+ years,MORTGAGE,70179.85,Verified,Fully Paid,n,other
sdv-id-PFCGaz,9847.0,9670.0,10098.865546023773, 60 months,26.32,334.04,F,F1,7 years,MORTGAGE,41757.98,Source Verified,Current,n,other
sdv-id-ciGasd,18389.0,22347.0,20388.488090023493, 36 months,11.22,528.82,B,B5,6 years,OTHER,48844.83,Source Verified,Current,n,credit_card
sdv-id-kSZKLg,7169.0,7351.0,6940.088979109994, 36 months,10.95,252.82,B,A3,5 years,RENT,73046.64,Not Verified,Fully Paid,n,car
sdv-id-Nugmvo,35164.0,11611.0,39936.51689222581, 60 months,25.98,407.86,E,E4,2 years,MORTGAGE,63273.8,Verified,Fully Paid,n,debt_consolidation
sdv-id-uBeJPC,12651.0,11061.0,12048.071913047146, 60 months,14.16,304.56,C,C4,4 years,OWN,70646.79,Not Verified,Fully Paid,n,credit_card
sdv-id-PpZzRa,14603.0,14794.0,14508.382404107446, 36 months,14.6,412.01,C,C2,3 years,MORTGAGE,54157.09,Source Verified,Charged Off,n,debt_consolidation
sdv-id-qhTiwp,15381.0,20067.0,19705.887024748186, 60 months,19.08,427.58,E,E4,10+ years,RENT,54167.3,Not Verified,Current,n,debt_consolidation
sdv-id-SOvhFi,12464.0,12013.0,12768.309555349646, 36 months,13.86,529.62,C,A3,2 years,RENT,65610.03,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-oRgzui,15107.0,15481.0,15367.159211231325, 60 months,13.6,442.88,C,C3,2 years,MORTGAGE,26992.36,Source Verified,Current,n,debt_consolidation
sdv-id-cYAiPl,14925.0,16044.0,15412.530537941897, 36 months,11.32,427.34,B,B1,10+ years,MORTGAGE,138973.17,Verified,Fully Paid,n,credit_card
sdv-id-cPDxxt,19363.0,20104.0,20053.288257804197, 36 months,10.48,586.36,B,B5,6 years,MORTGAGE,147424.21,Not Verified,Late (31-120 days),y,debt_consolidation
sdv-id-bktORi,7381.0,6394.0,6165.917303420665, 36 months,8.81,172.15,B,B4,10+ years,MORTGAGE,35258.08,Verified,Fully Paid,n,home_improvement
sdv-id-krxael,14196.0,20185.0,17212.856328154932, 60 months,10.95,379.96,C,C3,10+ years,OWN,40109.41,Verified,Charged Off,n,major_purchase
sdv-id-aeouFW,34319.0,35414.0,38712.27759527208, 60 months,30.1,1239.76,G,G1,10+ years,MORTGAGE,85169.56,Verified,Charged Off,n,debt_consolidation
sdv-id-wfhlPv,1373.0,2049.0,1564.3404448872775, 36 months,13.23,72.78,C,C3,10+ years,MORTGAGE,66405.82,Not Verified,Fully Paid,n,credit_card
sdv-id-WrOMeW,1975.0,4903.0,6068.146362944204, 36 months,12.99,75.33,C,C4,10+ years,MORTGAGE,83737.6,Not Verified,Fully Paid,n,home_improvement
sdv-id-PbdAHN,13668.0,14734.0,13901.727570640269, 36 months,6.18,446.17,A,A1,2 years,OWN,62576.59,Not Verified,Current,n,debt_consolidation
sdv-id-stILkB,5976.0,9668.0,5779.470697231971, 36 months,11.53,478.95,B,B4,10+ years,OWN,37921.81,Source Verified,Current,n,debt_consolidation
sdv-id-lxRtmu,2927.0,2110.0,3054.216847957856, 36 months,10.86,97.17,B,B4,10+ years,OWN,42946.43,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-lRLhuM,5769.0,7358.0,5198.879415052983, 36 months,10.36,288.27,B,B4,1 year,MORTGAGE,56571.56,Not Verified,Current,n,debt_consolidation
sdv-id-vzCtUd,34044.0,34139.0,30041.78900961277, 60 months,18.49,1311.05,D,D5,10+ years,MORTGAGE,56901.87,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-QjJwpY,23695.0,23570.0,23966.004075251923, 36 months,11.3,431.86,B,B5,8 years,MORTGAGE,159393.67,Not Verified,Late (31-120 days),y,debt_consolidation
sdv-id-qOlSKx,5222.0,5559.0,5162.228633306576, 36 months,13.94,177.46,B,B1,3 years,OWN,71137.05,Not Verified,Charged Off,n,debt_consolidation
sdv-id-DlKfcM,21370.0,19608.0,20666.82455872659, 36 months,11.77,551.32,B,D1,6 years,RENT,103992.3,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-orYQDi,1995.0,3740.0,1917.1629523180836, 36 months,12.08,55.11,B,B4,6 years,MORTGAGE,45594.7,Verified,Fully Paid,n,home_improvement
sdv-id-neRyCK,33887.0,35063.0,32442.175749469494, 36 months,9.39,763.08,B,B3,10+ years,MORTGAGE,368268.47,Verified,Fully Paid,n,debt_consolidation
sdv-id-FdKiDF,4193.0,5280.0,3928.3644828586444, 36 months,10.67,326.44,B,B4,3 years,RENT,50828.07,Not Verified,Current,n,home_improvement
sdv-id-mmjdYs,19238.0,20076.0,20877.887659830485, 60 months,19.29,701.19,D,D1,2 years,RENT,146779.71,Source Verified,Late (31-120 days),y,debt_consolidation
sdv-id-XsbjCa,10171.0,9922.0,10089.443993151126, 60 months,9.66,356.46,A,B1,10+ years,MORTGAGE,99748.75,Not Verified,Fully Paid,n,car
sdv-id-KndWNW,20318.0,19434.0,20314.63674731494, 36 months,17.35,572.63,C,C5,10+ years,MORTGAGE,74792.31,Verified,Late (31-120 days),n,debt_consolidation
sdv-id-RirWnh,28689.0,30081.0,28321.63315605855, 36 months,7.3,753.33,A,A3,1 year,MORTGAGE,111370.7,Not Verified,In Grace Period,n,debt_consolidation
sdv-id-ICtbAE,19610.0,19242.0,20583.796545780868, 60 months,13.77,482.44,C,C2,1 year,MORTGAGE,82952.89,Verified,Current,n,debt_consolidation
sdv-id-DKrLfa,12498.0,10355.0,12414.27074476415, 36 months,18.91,468.53,D,D3,1 year,RENT,46337.08,Not Verified,Charged Off,n,credit_card
sdv-id-yymBQV,10138.0,10002.0,10242.433419676601, 60 months,10.05,352.06,B,B1,10+ years,OWN,45978.27,Not Verified,Current,n,other
sdv-id-oMnzXz,20280.0,19830.0,20710.098122683696, 36 months,7.82,549.56,A,A5,10+ years,OWN,260391.2,Verified,Charged Off,n,credit_card
sdv-id-BeRbIB,1264.0,6658.0,34355.79735653638, 36 months,9.32,222.51,B,B3,10+ years,RENT,106635.69,Source Verified,Fully Paid,n,home_improvement
sdv-id-PpDBLs,2846.0,2974.0,7985.9397052532095, 36 months,5.31,88.78,A,A1,10+ years,OWN,54732.73,Not Verified,Fully Paid,n,credit_card
sdv-id-xRhbhP,1535.0,3245.0,1140.7132130075306, 36 months,12.92,68.57,C,C3,8 years,MORTGAGE,51969.24,Not Verified,Fully Paid,n,other
sdv-id-RERcop,18293.0,19189.0,19144.320899077018, 60 months,20.12,418.8,D,D5,10+ years,MORTGAGE,69068.35,Source Verified,Charged Off,n,debt_consolidation
sdv-id-QEwxQL,1958.0,2455.0,958.9425001411369, 36 months,19.86,61.0,D,D2,2 years,RENT,32574.38,Not Verified,Fully Paid,n,other
sdv-id-GEcHDg,3771.0,4555.0,19232.720138402663, 36 months,19.27,313.7,D,D3,6 years,RENT,70387.38,Source Verified,Charged Off,n,debt_consolidation
sdv-id-ebcbpj,7314.0,9839.0,8496.654122393371, 36 months,10.45,263.42,B,B2,10+ years,OWN,102809.22,Not Verified,Charged Off,n,home_improvement
sdv-id-ddFWDe,17300.0,17296.0,19701.92538771869, 60 months,30.99,480.79,F,F2,8 years,MORTGAGE,58397.53,Verified,Charged Off,n,debt_consolidation
sdv-id-iAkPjx,7822.0,5299.0,7258.5049856050555, 36 months,13.7,326.85,C,C2,10+ years,RENT,49782.78,Not Verified,Fully Paid,n,other
sdv-id-RgazFn,40000.0,40000.0,40000.0, 36 months,10.65,1285.25,B,B3,2 years,MORTGAGE,178123.75,Not Verified,Current,n,credit_card
sdv-id-FcpcAN,24905.0,24479.0,24387.23831467673, 36 months,15.05,793.57,C,C5,10+ years,OWN,60135.98,Not Verified,Charged Off,n,debt_consolidation
sdv-id-RPTcGN,9999.0,9787.0,9998.955238893615, 36 months,15.91,308.16,B,B4,2 years,RENT,73514.21,Verified,Fully Paid,n,credit_card
sdv-id-xAygyD,18595.0,19847.0,19515.84452145331, 60 months,12.07,619.63,B,B1,10+ years,RENT,67899.19,Not Verified,Current,n,debt_consolidation
sdv-id-OQZJin,4408.0,23252.0,23562.314303064493, 36 months,15.63,847.76,D,D1,2 years,OWN,27815.35,Not Verified,Late (31-120 days),y,credit_card
sdv-id-mPuJrn,6291.0,5019.0,5499.41395597144, 36 months,15.87,268.43,D,D2,3 years,RENT,46485.03,Source Verified,Charged Off,n,debt_consolidation
sdv-id-GggAdq,34974.0,35507.0,36893.34006993367, 36 months,13.76,1099.01,C,C2,7 years,OWN,186061.78,Not Verified,Fully Paid,n,credit_card
sdv-id-VBUCoO,19223.0,19838.0,19105.366787832372, 60 months,17.83,673.51,E,E3,6 years,MORTGAGE,119555.37,Verified,Fully Paid,n,debt_consolidation
sdv-id-GFfbGm,7890.0,9882.0,5648.133651648345, 36 months,14.49,265.91,C,C5,1 year,MORTGAGE,42058.96,Verified,Fully Paid,n,moving
sdv-id-wtdsga,4835.0,5750.0,6220.90810238063, 36 months,6.34,246.75,A,A1,10+ years,OWN,29700.8,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-iNvONR,11895.0,12881.0,11860.239077703709, 60 months,8.42,377.36,A,A4,2 years,OWN,17124.24,Verified,Late (31-120 days),n,credit_card
sdv-id-OABVyW,1820.0,5596.0,1826.2070255874496, 36 months,12.33,107.13,B,B4,10+ years,MORTGAGE,64553.04,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-WhQDob,29229.0,29302.0,29849.3440917218, 60 months,7.59,784.12,E,A1,2 years,OWN,57724.12,Source Verified,Charged Off,n,debt_consolidation
sdv-id-cRmKjP,24308.0,24818.0,25267.203325156966, 36 months,8.42,586.34,A,A1,10+ years,OWN,103654.54,Verified,Fully Paid,n,debt_consolidation
sdv-id-mLQkyl,6947.0,7293.0,7586.324892332979, 36 months,13.42,207.17,C,C2,2 years,MORTGAGE,48530.93,Not Verified,Fully Paid,n,credit_card
sdv-id-OYDDbZ,18454.0,20577.0,21607.060280529462, 60 months,22.13,824.19,D,D3,10+ years,MORTGAGE,60446.67,Verified,Charged Off,n,other
sdv-id-CxiuWy,19750.0,7467.0,5941.292776571314, 36 months,17.23,258.99,D,D4,2 years,MORTGAGE,25487.49,Verified,Late (31-120 days),y,debt_consolidation
sdv-id-YCXkxN,5853.0,4666.0,7045.623477190993, 36 months,12.88,306.52,B,B4,10+ years,MORTGAGE,47674.35,Not Verified,Charged Off,n,home_improvement
sdv-id-zrWIrD,1000.0,2147.0,25.32335474167303, 36 months,13.24,127.27,B,B4,2 years,MORTGAGE,107074.07,Source Verified,Fully Paid,n,home_improvement
sdv-id-hwIRIZ,7671.0,7654.0,6700.446029701703, 60 months,11.96,201.3,E,E2,2 years,MORTGAGE,42612.05,Source Verified,Charged Off,n,credit_card
sdv-id-zwdoIt,12022.0,10953.0,11699.629393556384, 36 months,19.26,322.27,D,D2,10+ years,RENT,69135.51,Source Verified,Charged Off,n,debt_consolidation
sdv-id-VxmMBx,15071.0,15233.0,14952.913135955776, 60 months,14.98,403.03,D,D1,8 years,MORTGAGE,109703.01,Source Verified,Charged Off,n,home_improvement
sdv-id-YFGQQc,4295.0,2240.0,5349.758856996086, 36 months,10.06,249.82,A,B1,2 years,MORTGAGE,78504.23,Source Verified,Fully Paid,n,home_improvement
sdv-id-fWuBzf,15280.0,11659.0,16021.634276313913, 36 months,11.38,528.54,B,B5,4 years,OWN,78154.56,Verified,Late (31-120 days),y,debt_consolidation
sdv-id-AlNikb,19852.0,19747.0,21480.51476722077, 36 months,7.0,610.43,A,A1,10+ years,MORTGAGE,237935.49,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-IboURo,19121.0,19679.0,20639.66831139983, 60 months,13.14,640.95,C,B3,10+ years,MORTGAGE,86083.25,Not Verified,Late (31-120 days),y,debt_consolidation
sdv-id-MmsSxp,7371.0,10979.0,7479.886676820132, 36 months,15.81,375.9,D,D4,4 years,OWN,60613.68,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-pKeGWo,19396.0,11545.0,12243.411316000203, 36 months,16.64,399.57,D,D1,8 years,OWN,28245.99,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-fPCFBz,30010.0,29050.0,29641.784988883883, 60 months,22.3,896.96,D,D4,8 years,MORTGAGE,74055.62,Verified,Charged Off,n,debt_consolidation
sdv-id-Ucxbii,18825.0,21358.0,19882.379190766118, 36 months,12.68,444.79,B,B5,4 years,RENT,29338.47,Not Verified,Late (31-120 days),y,debt_consolidation
sdv-id-NBKYan,8552.0,11478.0,8023.276280614821, 36 months,11.84,235.62,B,B5,10+ years,MORTGAGE,41752.89,Verified,Late (31-120 days),y,debt_consolidation
sdv-id-rZLYad,11530.0,9401.0,11591.81055426056, 36 months,6.46,397.24,A,A1,10+ years,MORTGAGE,88091.83,Not Verified,Charged Off,n,home_improvement
sdv-id-uwwDrN,33848.0,35102.0,37799.6279948072, 36 months,6.81,1211.52,A,A1,10+ years,MORTGAGE,330218.92,Source Verified,Fully Paid,n,home_improvement
sdv-id-rQSmrv,34131.0,35036.0,33829.8230772332, 36 months,13.6,778.69,C,C1,6 years,NONE,38931.72,Source Verified,Current,n,small_business
sdv-id-UyFeac,8042.0,7332.0,7358.709783735075, 36 months,8.4,275.27,D,A3,1 year,OWN,44444.11,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-WstkSx,10191.0,10480.0,10007.172198104523, 60 months,17.67,250.51,E,E4,8 years,MORTGAGE,117190.24,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-UaxBDa,7300.0,8367.0,9539.97004878458, 36 months,14.95,151.54,C,C3,7 years,OWN,92545.17,Verified,Does not meet the credit policy. Status:Fully Paid,n,small_business
